time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
1.02597657,-16.21999920,19.99999992,1.88964147,7.00007747,-0.00000001,-0.00000002,0.00575532,-0.00000000,-0.00000000,0.28231787,-0.00000000,-0.00000000,6.65256222,-0.00000001,-0.00000002,0.99999996,0.00000000,0.00029334,-0.00000000,-0.00000000,0.02864300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.04597657,-16.07999608,19.99999992,1.88964147,7.00025778,-0.00000001,-0.00000002,0.01270575,-0.00000000,-0.00000000,0.41141128,-0.00000000,-0.00000000,6.25836746,-0.00000001,-0.00000002,0.99999979,0.00000000,0.00064759,-0.00000000,-0.00000000,0.04180553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.06597657,-15.93998780,19.99999992,1.88964147,7.00060239,-0.00000001,-0.00000002,0.02215984,-0.00000000,-0.00000000,0.53271582,-0.00000000,-0.00000000,5.87365992,-0.00000001,-0.00000001,0.99999936,0.00000000,0.00112945,-0.00000000,-0.00000000,0.05417390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.08597657,-15.79997057,19.99999992,1.88964147,7.00115983,-0.00000001,-0.00000002,0.03396372,-0.00000000,-0.00000000,0.64642032,-0.00000000,-0.00000000,5.49834849,-0.00000000,-0.00000001,0.99999850,0.00000000,0.00173107,-0.00000000,-0.00000000,0.06576720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.10597657,-15.65993968,19.99999992,1.88964147,7.00197560,-0.00000001,-0.00000002,0.04796724,-0.00000000,-0.00000000,0.75271179,-0.00000000,-0.00000000,5.13234209,-0.00000000,-0.00000001,0.99999701,0.00000000,0.00244479,-0.00000000,-0.00000000,0.07660426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.12597657,-15.51988954,19.99999992,1.88964147,7.00309221,-0.00000001,-0.00000002,0.06402400,-0.00000000,-0.00000000,0.85177543,-0.00000000,-0.00000000,4.77554960,-0.00000000,-0.00000001,0.99999468,0.00000000,0.00326315,-0.00000000,-0.00000000,0.08670369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.14597657,-15.37981372,19.99999992,1.88964147,7.00454930,-0.00000001,-0.00000002,0.08199129,-0.00000000,-0.00000000,0.94379460,-0.00000000,-0.00000000,4.42787994,-0.00000000,-0.00000001,0.99999127,0.00000000,0.00417886,-0.00000000,-0.00000000,0.09608383,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.16597657,-15.23970505,19.99999992,1.88964147,7.00638367,-0.00000001,-0.00000002,0.10173003,-0.00000000,-0.00000000,1.02895084,-0.00000000,-0.00000000,4.08924200,-0.00000000,-0.00000001,0.99998656,0.00000000,0.00518481,-0.00000000,-0.00000000,0.10476281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.18597657,-15.09955563,19.99999992,1.88964146,7.00862940,-0.00000001,-0.00000002,0.12310477,-0.00000000,-0.00000000,1.10742388,-0.00000000,-0.00000000,3.75954469,-0.00000000,-0.00000001,0.99998032,0.00000000,0.00627408,-0.00000000,-0.00000000,0.11275856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.20597657,-14.95935692,19.99999992,1.88964146,7.01131789,-0.00000001,-0.00000002,0.14598362,-0.00000000,-0.00000000,1.17939162,-0.00000000,-0.00000000,3.43869691,-0.00000000,-0.00000001,0.99997232,0.00000000,0.00743993,-0.00000000,-0.00000000,0.12008880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.22597657,-14.81909977,19.99999992,1.88964146,7.01447792,-0.00000001,-0.00000002,0.17023824,-0.00000000,-0.00000000,1.24503015,-0.00000000,-0.00000000,3.12660755,-0.00000000,-0.00000001,0.99996236,0.00000000,0.00867579,-0.00000000,-0.00000000,0.12677109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.24597657,-14.67877449,19.99999992,1.88964146,7.01813576,-0.00000001,-0.00000002,0.19574379,-0.00000000,-0.00000000,1.30451371,-0.00000000,-0.00000000,2.82318554,-0.00000000,-0.00000001,0.99995025,0.00000000,0.00997526,-0.00000000,-0.00000000,0.13282281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.26597657,-14.53837086,19.99999992,1.88964146,7.02231520,-0.00000001,-0.00000002,0.22237891,-0.00000000,-0.00000000,1.35801474,-0.00000000,-0.00000000,2.52833975,-0.00000000,-0.00000001,0.99993579,0.00000000,0.01133211,-0.00000000,-0.00000000,0.13826121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.28597657,-14.39787826,19.99999992,1.88964146,7.02703766,-0.00000001,-0.00000002,0.25002564,-0.00000000,-0.00000000,1.40570387,-0.00000000,-0.00000000,2.24197910,-0.00000000,-0.00000001,0.99991884,0.00000000,0.01274030,-0.00000000,-0.00000000,0.14310340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.30597657,-14.25728561,19.99999992,1.88964146,7.03232221,-0.00000001,-0.00000002,0.27856944,-0.00000000,-0.00000000,1.44774987,-0.00000000,-0.00000000,1.96401249,-0.00000000,-0.00000000,0.99989926,0.00000000,0.01419395,-0.00000000,-0.00000000,0.14736636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.32597657,-14.11658151,19.99999992,1.88964146,7.03818567,-0.00000001,-0.00000002,0.30789913,-0.00000000,-0.00000000,1.48431972,-0.00000000,-0.00000000,1.69434882,-0.00000000,-0.00000000,0.99987695,0.00000000,0.01568733,-0.00000000,0.00000000,0.15106697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.34597657,-13.97575423,19.99999992,1.88964146,7.04464269,-0.00000001,-0.00000002,0.33790682,-0.00000000,-0.00000000,1.51557857,-0.00000000,-0.00000000,1.43289699,-0.00000000,-0.00000000,0.99985181,0.00000000,0.01721491,-0.00000000,0.00000000,0.15422199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.36597657,-13.83479176,19.99999992,1.88964146,7.05170577,-0.00000001,-0.00000002,0.36848795,-0.00000000,-0.00000000,1.54168974,-0.00000000,-0.00000000,1.17956591,-0.00000000,-0.00000000,0.99982380,0.00000000,0.01877131,-0.00000000,0.00000000,0.15684811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.38597657,-13.69368188,19.99999992,1.88964146,7.05938535,-0.00000001,-0.00000002,0.39954117,-0.00000000,-0.00000000,1.56281473,-0.00000000,-0.00000000,0.93426447,-0.00000000,-0.00000000,0.99979289,0.00000000,0.02035132,-0.00000000,0.00000000,0.15896187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.40597657,-13.55241218,19.99999992,1.88964146,7.06768991,-0.00000001,-0.00000002,0.43096836,-0.00000000,-0.00000000,1.57911324,-0.00000000,-0.00000000,0.69690158,-0.00000000,-0.00000000,0.99975907,0.00000000,0.02194989,-0.00000000,0.00000000,0.16057977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.42597657,-13.41097008,19.99999991,1.88964146,7.07662595,-0.00000001,-0.00000002,0.46267458,-0.00000000,-0.00000000,1.59074311,-0.00000000,-0.00000000,0.46738614,-0.00000000,-0.00000000,0.99972237,0.00000000,0.02356214,-0.00000000,0.00000000,0.16171816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.44597657,-13.26934290,19.99999991,1.88964146,7.08619814,-0.00000001,-0.00000002,0.49456800,-0.00000000,-0.00000000,1.59786039,-0.00000000,-0.00000000,0.24562705,-0.00000000,-0.00000000,0.99968285,0.00000000,0.02518335,-0.00000000,0.00000000,0.16239333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.46597657,-13.12751789,19.99999991,1.88964146,7.09640932,-0.00000001,-0.00000002,0.52655994,-0.00000000,-0.00000000,1.60061930,-0.00000000,-0.00000000,0.03153322,-0.00000000,-0.00000000,0.99964057,0.00000000,0.02680898,-0.00000000,0.00000000,0.16262144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.48597657,-12.98548226,19.99999991,1.88964146,7.10726062,-0.00000001,-0.00000002,0.55856474,-0.00000000,-0.00000000,1.59917222,-0.00000000,-0.00000000,-0.17498646,0.00000000,0.00000000,0.99959565,0.00000000,0.02843461,-0.00000000,0.00000000,0.16241854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.50597657,-12.84322320,19.99999991,1.88964146,7.11875145,-0.00000001,-0.00000002,0.59049979,-0.00000000,-0.00000000,1.59366973,-0.00000000,-0.00000000,-0.37402308,0.00000000,0.00000000,0.99954822,0.00000000,0.03005603,-0.00000000,0.00000000,0.16180056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.52597657,-12.70072795,19.99999991,1.88964146,7.13087962,-0.00000001,-0.00000002,0.62228548,-0.00000000,-0.00000000,1.58426057,-0.00000000,-0.00000000,-0.56566775,0.00000000,0.00000000,0.99949841,0.00000000,0.03166916,-0.00000000,0.00000000,0.16078330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.54597657,-12.55798379,19.99999991,1.88964146,7.14364136,-0.00000001,-0.00000002,0.65384515,-0.00000000,-0.00000000,1.57109169,-0.00000000,-0.00000000,-0.75001155,0.00000000,0.00000000,0.99944640,0.00000000,0.03327008,-0.00000000,0.00000000,0.15938241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.56597657,-12.41497811,19.99999991,1.88964146,7.15703142,-0.00000001,-0.00000002,0.68510505,-0.00000000,-0.00000000,1.55430818,-0.00000000,-0.00000000,-0.92714559,0.00000000,0.00000000,0.99939238,0.00000000,0.03485504,-0.00000000,0.00000000,0.15761340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.58597657,-12.27169839,19.99999991,1.88964146,7.17104309,-0.00000001,-0.00000002,0.71599433,-0.00000000,-0.00000000,1.53405332,-0.00000000,-0.00000000,-1.09716096,0.00000000,0.00000000,0.99933656,0.00000000,0.03642044,-0.00000000,0.00000000,0.15549162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.60597657,-12.12813229,19.99999991,1.88964146,7.18566827,-0.00000001,-0.00000002,0.74644499,-0.00000000,-0.00000000,1.51046859,-0.00000000,-0.00000000,-1.26014877,0.00000000,0.00000000,0.99927915,0.00000000,0.03796281,-0.00000000,0.00000000,0.15303225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.62597657,-11.98426763,19.99999991,1.88964146,7.20089753,-0.00000001,-0.00000002,0.77639181,-0.00000000,-0.00000000,1.48369362,-0.00000000,-0.00000000,-1.41620010,0.00000000,0.00000000,0.99922041,0.00000000,0.03947887,-0.00000000,0.00000000,0.15025025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.64597657,-11.84009244,19.99999991,1.88964146,7.21672017,-0.00000001,-0.00000002,0.80577238,-0.00000000,-0.00000000,1.45386622,-0.00000000,-0.00000000,-1.56540607,0.00000000,0.00000000,0.99916056,0.00000000,0.04096548,-0.00000000,0.00000000,0.14716044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.66597657,-11.69559495,19.99999991,1.88964146,7.23312425,-0.00000001,-0.00000002,0.83452702,-0.00000000,-0.00000000,1.42112240,-0.00000000,-0.00000000,-1.70785777,0.00000000,0.00000000,0.99909988,0.00000000,0.04241961,-0.00000000,0.00000000,0.14377738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.68597657,-11.55076368,19.99999991,1.88964146,7.25009669,-0.00000001,-0.00000002,0.86259873,-0.00000000,-0.00000000,1.38559633,-0.00000000,-0.00000000,-1.84364629,0.00000000,0.00000000,0.99903863,0.00000000,0.04383844,-0.00000000,0.00000000,0.14011546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.70597657,-11.40558739,19.99999991,1.88964146,7.26762329,-0.00000001,-0.00000002,0.88993320,-0.00000000,-0.00000000,1.34742036,-0.00000000,-0.00000000,-1.97286273,0.00000000,0.00000000,0.99897709,0.00000000,0.04521923,-0.00000000,0.00000000,0.13618881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.72597657,-11.26005515,19.99999991,1.88964146,7.28568876,-0.00000001,-0.00000002,0.91647875,-0.00000000,-0.00000000,1.30672503,-0.00000000,-0.00000000,-2.09559819,0.00000000,0.00000001,0.99891552,0.00000000,0.04655943,-0.00000000,0.00000000,0.13201133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.74597657,-11.11415635,19.99999991,1.88964146,7.30427685,-0.00000001,-0.00000002,0.94218627,-0.00000000,-0.00000000,1.26363903,-0.00000000,-0.00000000,-2.21194378,0.00000000,0.00000001,0.99885422,0.00000000,0.04785660,-0.00000000,0.00000000,0.12759670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.76597657,-10.96788071,19.99999991,1.88964145,7.32337032,-0.00000001,-0.00000002,0.96700922,-0.00000000,-0.00000000,1.21828927,-0.00000000,-0.00000000,-2.32199058,0.00000000,0.00000001,0.99879345,0.00000000,0.04910844,-0.00000000,0.00000000,0.12295832,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.78597657,-10.82121829,19.99999991,1.88964145,7.34295103,-0.00000001,-0.00000002,0.99090358,-0.00000000,-0.00000000,1.17080080,-0.00000000,-0.00000000,-2.42582970,0.00000000,0.00000001,0.99873351,0.00000000,0.05031280,-0.00000000,0.00000000,0.11810935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.80597657,-10.67415955,19.99999991,1.88964145,7.36299999,-0.00000001,-0.00000002,1.01382782,-0.00000000,-0.00000000,1.12129686,-0.00000000,-0.00000000,-2.52355223,0.00000000,0.00000001,0.99867466,0.00000000,0.05146764,-0.00000000,0.00000000,0.11306269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.82597657,-10.52669530,19.99999991,1.88964145,7.38349741,-0.00000001,-0.00000002,1.03574283,-0.00000000,-0.00000000,1.06989888,-0.00000000,-0.00000000,-2.61524928,0.00000000,0.00000001,0.99861719,0.00000000,0.05257106,-0.00000000,0.00000000,0.10783096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.84597657,-10.37881680,19.99999991,1.88964145,7.40442273,-0.00000001,-0.00000002,1.05661194,-0.00000000,-0.00000000,1.01672645,-0.00000000,-0.00000000,-2.70101193,0.00000000,0.00000001,0.99856134,0.00000000,0.05362128,-0.00000000,0.00000000,0.10242653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.86597657,-10.23051568,19.99999991,1.88964145,7.42575469,-0.00000001,-0.00000002,1.07640084,-0.00000000,-0.00000000,0.96189735,-0.00000000,-0.00000000,-2.78093129,0.00000000,0.00000001,0.99850740,0.00000000,0.05461664,-0.00000000,0.00000000,0.09686148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.88597657,-10.08178405,19.99999991,1.88964145,7.44747135,-0.00000001,-0.00000002,1.09507756,-0.00000000,-0.00000000,0.90552755,-0.00000000,-0.00000000,-2.85509846,0.00000000,0.00000001,0.99845559,0.00000000,0.05555562,-0.00000000,0.00000000,0.09114764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.90597657,-9.93261441,19.99999991,1.88964145,7.46955018,-0.00000001,-0.00000002,1.11261243,-0.00000000,-0.00000000,0.84773116,-0.00000000,-0.00000000,-2.92360454,0.00000000,0.00000001,0.99840617,0.00000000,0.05643678,-0.00000000,0.00000000,0.08529656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.92597657,-9.78299978,19.99999991,1.88964145,7.49196805,-0.00000001,-0.00000002,1.12897805,-0.00000000,-0.00000000,0.78862050,-0.00000000,-0.00000000,-2.98654061,0.00000000,0.00000001,0.99835937,0.00000000,0.05725883,-0.00000000,0.00000000,0.07931950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.94597657,-9.63293359,19.99999991,1.88964145,7.51470133,-0.00000001,-0.00000002,1.14414923,-0.00000000,-0.00000000,0.72830606,-0.00000000,-0.00000000,-3.04399779,0.00000000,0.00000001,0.99831539,0.00000000,0.05802057,-0.00000000,0.00000000,0.07322750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.96597657,-9.48240978,19.99999991,1.88964145,7.53772590,-0.00000001,-0.00000002,1.15810299,-0.00000000,-0.00000000,0.66689651,-0.00000000,-0.00000000,-3.09606716,0.00000000,0.00000001,0.99827444,0.00000000,0.05872092,-0.00000000,0.00000000,0.06703128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.98597657,-9.33142278,19.99999991,1.88964145,7.56101720,-0.00000001,-0.00000002,1.17081850,-0.00000000,-0.00000000,0.60449868,-0.00000000,-0.00000000,-3.14283984,0.00000000,0.00000001,0.99823671,0.00000000,0.05935889,-0.00000000,0.00000000,0.06074134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.00597657,-9.17996748,19.99999991,1.88964145,7.58455026,-0.00000001,-0.00000002,1.18227705,-0.00000000,-0.00000000,0.54121762,-0.00000000,-0.00000000,-3.18440690,0.00000000,0.00000001,0.99820237,0.00000000,0.05993360,-0.00000000,0.00000000,0.05436790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.02597657,-9.02803932,19.99999991,1.88964145,7.60829979,-0.00000001,-0.00000002,1.19246201,-0.00000000,-0.00000000,0.47715650,-0.00000000,-0.00000000,-3.22085946,0.00000000,0.00000001,0.99817157,0.00000000,0.06044429,-0.00000000,0.00000000,0.04792096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.04597657,-8.87563422,19.99999991,1.88964145,7.63224016,-0.00000001,-0.00000002,1.20135879,-0.00000000,-0.00000000,0.41241673,-0.00000000,-0.00000000,-3.25228861,0.00000000,0.00000001,0.99814447,0.00000000,0.06089027,-0.00000000,0.00000000,0.04141023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.06597657,-8.72274862,19.99999991,1.88964145,7.65634547,-0.00000001,-0.00000002,1.20895482,-0.00000000,-0.00000000,0.34709784,-0.00000000,-0.00000000,-3.27878545,0.00000000,0.00000001,0.99812117,0.00000000,0.06127096,-0.00000000,0.00000000,0.03484523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.08597657,-8.56937947,19.99999991,1.88964145,7.68058961,-0.00000001,-0.00000002,1.21523949,-0.00000000,-0.00000000,0.28129758,-0.00000000,-0.00000000,-3.30044108,0.00000000,0.00000001,0.99810179,0.00000000,0.06158587,-0.00000000,0.00000000,0.02823521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.10597657,-8.41552428,19.99999991,1.88964145,7.70494625,-0.00000001,-0.00000002,1.22020415,-0.00000000,-0.00000000,0.21511187,-0.00000000,-0.00000000,-3.31734659,0.00000000,0.00000001,0.99808641,0.00000000,0.06183460,-0.00000000,0.00000000,0.02158921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.12597657,-8.26118105,19.99999991,1.88964145,7.72938893,-0.00000001,-0.00000002,1.22384202,-0.00000000,-0.00000000,0.14863478,-0.00000000,-0.00000000,-3.32959309,0.00000000,0.00000001,0.99807510,0.00000000,0.06201683,-0.00000000,0.00000000,0.01491608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.14597657,-8.10634833,19.99999991,1.88964145,7.75389105,-0.00000001,-0.00000002,1.22614821,-0.00000000,-0.00000000,0.08195859,-0.00000000,-0.00000000,-3.33727167,0.00000000,0.00000001,0.99806792,0.00000000,0.06213234,-0.00000000,0.00000000,0.00822441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.16597657,-7.95102519,19.99999991,1.88964145,7.77842596,-0.00000001,-0.00000002,1.22711964,-0.00000000,-0.00000000,0.01517376,-0.00000000,-0.00000000,-3.34047342,0.00000000,0.00000001,0.99806489,0.00000000,0.06218100,-0.00000000,0.00000000,0.00152263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.18597657,-7.79521125,19.99999991,1.88964145,7.80296693,-0.00000001,-0.00000002,1.22675503,-0.00000000,-0.00000000,-0.05163110,0.00000000,0.00000000,-3.33928946,0.00000000,0.00000001,0.99806603,0.00000000,0.06216274,-0.00000000,0.00000000,-0.00518104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.20597657,-7.63890665,19.99999991,1.88964145,7.82748725,-0.00000001,-0.00000002,1.22505485,-0.00000000,-0.00000000,-0.11836919,0.00000000,0.00000000,-3.33381087,0.00000000,0.00000001,0.99807133,0.00000000,0.06207758,-0.00000000,0.00000000,-0.01187856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.22597657,-7.48211207,19.99999991,1.88964145,7.85196023,-0.00000001,-0.00000002,1.22202128,-0.00000000,-0.00000000,-0.18495552,0.00000000,0.00000000,-3.32412875,0.00000000,0.00000001,0.99808077,0.00000000,0.06192562,-0.00000000,0.00000000,-0.01856206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.24597657,-7.32482873,19.99999991,1.88964145,7.87635924,-0.00000001,-0.00000002,1.21765819,-0.00000000,-0.00000000,-0.25130692,0.00000000,0.00000000,-3.31033421,0.00000000,0.00000001,0.99809430,0.00000000,0.06170705,-0.00000000,0.00000000,-0.02522385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
